"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MoSold","YrSold","SalePrice"
867,20,"RL",67,10656,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Norm","1Fam",8,5,2006,2007,"Gable","CompShg","Stone",274,"Gd","TA",1638,"GasA","Ex","Y","SBrkr",1646,0,0,1646,0,0,2,0,3,1,"Gd",6,1,3,870,"TA","TA","Y",192,80,0,0,0,0,NA,11,2007,248900
868,20,"RL",85,6970,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Feedr","1Fam",4,5,1961,1961,"Gable","CompShg","None",0,"TA","TA",1040,"GasA","TA","Y","SBrkr",1120,0,0,1120,1,0,1,1,3,1,"Fa",5,0,2,544,"TA","TA","Y",168,0,0,0,0,0,NA,5,2007,129000
869,60,"RL",NA,14762,"Pave",NA,"IR2","Lvl","AllPub","Corner","Gtl","Feedr","1Fam",5,6,1948,1950,"Gable","CompShg","None",0,"TA","TA",0,"GasA","Gd","Y","SBrkr",1547,720,53,2320,0,0,2,0,2,1,"TA",7,1,2,672,"TA","TA","P",120,144,0,0,0,0,NA,5,2006,169000
870,60,"RL",80,9938,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,1993,1994,"Gable","CompShg","BrkFace",246,"Gd","TA",1050,"GasA","Ex","Y","SBrkr",1062,887,0,1949,1,0,2,1,3,1,"Gd",8,1,2,574,"TA","TA","Y",156,90,0,0,0,0,NA,6,2010,NA
871,20,"RL",60,6600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","PosN","1Fam",5,5,1962,1962,"Hip","CompShg","None",0,"TA","TA",894,"GasA","Gd","N","SBrkr",894,0,0,894,0,0,1,0,2,1,"TA",5,0,1,308,"TA","TA","Y",0,0,0,0,0,0,NA,8,2009,109500
872,60,"RL",70,8750,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1998,1998,"Gable","CompShg","BrkFace",116,"TA","TA",804,"GasA","Ex","Y","SBrkr",804,878,0,1682,0,0,2,1,3,1,"Gd",7,0,2,523,"TA","TA","Y",0,77,0,0,0,0,NA,6,2010,200500
873,20,"RL",74,8892,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,7,1953,1996,"Gable","CompShg","None",0,"Gd","TA",105,"GasA","Gd","Y","SBrkr",910,0,0,910,0,0,1,0,3,1,"Gd",5,0,2,414,"TA","TA","Y",196,0,150,0,0,0,NA,10,2008,116000
874,40,"RL",60,12144,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1949,1950,"Gable","CompShg","None",0,"Gd","TA",832,"GasA","Gd","Y","SBrkr",1036,0,232,1268,0,0,1,0,3,1,"TA",6,1,1,288,"TA","TA","Y",0,28,0,0,0,0,NA,9,2009,133000
875,50,"RM",52,5720,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Artery","1Fam",5,6,1941,1950,"Gable","CompShg","None",0,"TA","TA",676,"GasA","Ex","Y","SBrkr",676,455,0,1131,0,0,1,1,3,1,"TA",5,0,1,200,"TA","TA","Y",26,0,0,0,0,0,NA,8,2009,66500
876,60,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2007,2007,"Gable","CompShg","None",0,"Gd","TA",1184,"GasA","Ex","Y","SBrkr",1184,1426,0,2610,0,0,2,1,4,1,"Ex",11,1,2,550,"TA","TA","Y",208,364,0,0,0,0,NA,8,2007,303477
877,20,"RL",94,25286,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Norm","1Fam",4,5,1963,1963,"Gable","CompShg","None",0,"TA","TA",1064,"GasA","Gd","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",5,0,2,648,"TA","TA","Y",0,0,0,0,0,0,NA,1,2007,132250
878,60,"RL",74,8834,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",9,5,2004,2005,"Hip","CompShg","Stone",216,"Gd","TA",1462,"GasA","Ex","Y","SBrkr",1462,762,0,2224,1,0,2,1,4,1,"Ex",10,1,3,738,"TA","TA","Y",184,0,0,0,0,0,NA,6,2009,350000
879,85,"RL",88,11782,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1961,1995,"Gable","CompShg","None",0,"TA","TA",1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,0,2,576,"TA","TA","Y",192,0,0,0,0,0,NA,6,2010,148000
880,20,"RL",NA,7000,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",5,8,1978,2005,"Gable","CompShg","BrkFace",90,"Gd","Gd",864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"TA",6,0,1,336,"TA","TA","Y",0,0,0,0,0,0,NA,7,2009,136500
881,20,"RL",60,7024,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,2005,2006,"Gable","CompShg","None",0,"TA","TA",1090,"GasA","Gd","Y","SBrkr",1090,0,0,1090,1,0,1,1,2,1,"TA",5,0,2,450,"TA","TA","Y",0,49,0,0,0,0,NA,6,2007,157000
882,50,"RL",44,13758,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",7,5,1990,1991,"Gable","CompShg","BrkFace",117,"Gd","Gd",1156,"GasA","Ex","Y","SBrkr",1187,530,0,1717,0,0,2,1,3,1,"Gd",7,1,2,400,"TA","TA","Y",168,36,0,0,0,0,NA,4,2007,NA
883,60,"RL",NA,9636,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,5,1992,1993,"Gable","CompShg","None",0,"TA","TA",808,"GasA","Gd","Y","SBrkr",808,785,0,1593,0,0,2,1,3,1,"TA",7,1,2,389,"TA","TA","Y",342,40,0,0,0,0,NA,12,2009,178000
884,75,"RL",60,6204,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","1Fam",4,5,1912,1950,"Gable","CompShg","None",0,"Gd","TA",795,"GasA","TA","N","SBrkr",954,795,481,2230,1,0,1,0,5,1,"TA",10,0,1,440,"TA","Gd","Y",0,188,0,0,0,0,NA,3,2006,118500
885,20,"RL",65,7150,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1967,1967,"Gable","CompShg","BrkFace",60,"TA","TA",892,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,0,1,288,"TA","TA","Y",0,0,0,0,0,0,NA,7,2009,100000
886,120,"FV",50,5119,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","TwnhsE",9,5,1999,2000,"Gable","CompShg","BrkFace",60,"Gd","TA",1698,"GasA","Ex","Y","SBrkr",1709,0,0,1709,1,0,2,0,2,1,"Gd",5,1,2,506,"TA","TA","Y",97,65,0,0,0,0,NA,1,2008,328900
887,90,"RL",70,8393,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","Duplex",5,5,1959,2005,"Gable","CompShg","BrkFace",122,"TA","TA",1626,"GasA","Ex","Y","SBrkr",1712,0,0,1712,0,0,2,0,4,2,"TA",8,0,2,588,"TA","TA","Y",272,54,0,0,0,0,NA,6,2006,145000
888,50,"RL",59,16466,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1955,1955,"Gable","CompShg","None",0,"TA","Gd",816,"GasA","TA","Y","SBrkr",872,521,0,1393,0,0,1,1,3,1,"TA",8,0,1,300,"TA","TA","Y",121,0,0,0,265,0,NA,4,2008,135500
889,20,"RL",95,15865,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Norm","1Fam",8,6,1970,1970,"Flat","Tar&Grv","None",0,"Gd","Gd",2217,"GasA","Ex","Y","SBrkr",2217,0,0,2217,1,0,2,0,4,1,"Gd",8,1,2,621,"TA","TA","Y",81,207,0,0,224,0,NA,10,2007,268000
890,20,"RL",128,12160,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",6,4,1953,1953,"Hip","CompShg","BrkFace",90,"TA","TA",1505,"GasA","Ex","Y","SBrkr",1505,0,0,1505,1,0,1,0,2,1,"TA",6,1,2,505,"TA","TA","Y",0,0,0,162,0,0,NA,2,2009,149500
891,50,"RL",60,8064,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Artery","1Fam",5,7,1949,2006,"Gable","CompShg","None",0,"TA","Gd",672,"GasA","Ex","Y","SBrkr",672,252,0,924,0,0,1,0,3,1,"TA",6,1,2,576,"TA","TA","Y",0,0,0,0,0,0,NA,7,2007,122900
892,60,"RL",70,11184,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1978,1978,"Hip","CompShg","BrkFace",92,"TA","TA",918,"GasA","Gd","Y","SBrkr",918,765,0,1683,0,0,2,1,3,1,"TA",7,1,2,440,"TA","TA","Y",243,0,0,0,0,0,NA,7,2009,172500
893,20,"RL",70,8414,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,8,1963,2003,"Hip","CompShg","None",0,"TA","TA",1059,"GasA","TA","Y","SBrkr",1068,0,0,1068,0,1,1,0,3,1,"TA",6,0,1,264,"TA","TA","Y",192,0,0,0,0,0,NA,2,2006,154500
894,20,"RL",NA,13284,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","PosN","1Fam",5,5,1954,1954,"Gable","CompShg","None",0,"TA","TA",1383,"GasA","TA","Y","SBrkr",1383,0,0,1383,1,0,1,0,3,1,"TA",6,1,1,354,"TA","TA","Y",511,116,0,0,0,0,NA,6,2008,NA
895,90,"RL",64,7018,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","Duplex",5,5,1979,1979,"Gable","CompShg","None",0,"TA","TA",0,"GasA","TA","Y","SBrkr",1535,0,0,1535,0,0,2,0,4,2,"TA",8,0,2,400,"TA","TA","Y",0,0,0,0,0,0,NA,6,2009,118858
896,60,"RL",71,7056,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1963,1963,"Hip","CompShg","BrkFace",415,"TA","TA",780,"GasA","TA","Y","SBrkr",983,813,0,1796,1,0,1,1,4,1,"TA",8,1,2,483,"TA","TA","Y",0,50,0,0,0,0,NA,10,2008,140000
897,30,"RM",50,8765,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,6,1936,1950,"Gable","CompShg","None",0,"TA","TA",951,"GasA","Ex","N","SBrkr",951,0,0,951,0,0,1,0,2,1,"TA",6,0,1,327,"TA","TA","Y",0,28,0,0,0,0,NA,4,2006,NA
898,90,"RL",64,7018,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","Duplex",5,5,1979,1979,"Gable","CompShg","None",0,"TA","TA",0,"GasA","TA","Y","SBrkr",1120,1120,0,2240,0,0,2,0,6,2,"TA",12,0,2,528,"TA","TA","Y",154,0,0,0,0,0,NA,6,2009,142953
899,20,"RL",100,12919,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",9,5,2009,2010,"Hip","CompShg","Stone",760,"Ex","TA",2330,"GasA","Ex","Y","SBrkr",2364,0,0,2364,1,0,2,1,2,1,"Ex",11,2,3,820,"TA","TA","Y",0,67,0,0,0,0,NA,3,2010,611657
900,20,"RL",65,6993,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",5,7,1961,1994,"Gable","CompShg","None",0,"TA","TA",912,"GasA","TA","Y","SBrkr",1236,0,0,1236,0,0,1,0,3,1,"TA",6,1,1,288,"TA","TA","Y",0,0,0,0,0,0,NA,6,2006,135000
901,20,"RL",NA,7340,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,6,1971,1971,"Gable","CompShg","None",0,"TA","TA",858,"GasA","TA","Y","SBrkr",858,0,0,858,0,0,1,0,2,1,"TA",4,0,1,684,"TA","TA","Y",0,0,0,0,0,0,NA,6,2007,110000
902,20,"RL",64,8712,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1957,2000,"Hip","CompShg","None",0,"TA","Gd",992,"GasA","TA","Y","SBrkr",1306,0,0,1306,1,0,1,0,2,1,"TA",5,0,1,756,"TA","TA","Y",0,0,0,0,0,0,NA,5,2009,153000
903,60,"RL",63,7875,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2003,2003,"Gable","CompShg","None",0,"Gd","TA",783,"GasA","Ex","Y","SBrkr",807,702,0,1509,0,0,2,1,3,1,"Gd",8,1,2,393,"TA","TA","Y",0,75,0,0,0,0,NA,7,2006,180000
904,20,"RL",50,14859,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Norm","1Fam",7,5,2006,2006,"Hip","CompShg","BrkFace",27,"Gd","TA",1670,"GasA","Ex","Y","SBrkr",1670,0,0,1670,0,0,2,0,3,1,"Gd",7,1,3,690,"TA","TA","Y",144,60,0,0,0,0,NA,8,2006,240000
905,20,"RL",NA,6173,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,6,1967,1967,"Gable","CompShg","BrkFace",75,"TA","TA",876,"GasA","TA","Y","SBrkr",902,0,0,902,0,0,1,0,3,1,"TA",6,0,1,288,"TA","TA","Y",0,0,0,0,0,0,NA,8,2007,125500
906,20,"RL",80,9920,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1954,1954,"Gable","CompShg","Stone",110,"TA","TA",1056,"GasA","TA","Y","SBrkr",1063,0,0,1063,1,0,1,0,3,1,"TA",6,0,1,280,"TA","TA","Y",0,0,164,0,0,0,NA,2,2010,NA
907,20,"RL",116,13501,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",8,5,2006,2006,"Gable","CompShg","Stone",208,"Gd","TA",1623,"GasA","Ex","Y","SBrkr",1636,0,0,1636,1,0,2,0,3,1,"Gd",8,1,3,865,"TA","TA","Y",0,60,0,0,0,0,NA,6,2007,255000
908,50,"RL",86,11500,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,7,1936,1987,"Gable","CompShg","None",0,"Gd","TA",1017,"GasA","Gd","Y","SBrkr",1020,1037,0,2057,0,0,1,1,3,1,"Gd",6,1,1,180,"Fa","TA","Y",0,0,0,0,322,0,NA,6,2006,250000
909,20,"RL",NA,8885,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","Norm","1Fam",5,5,1983,1983,"Gable","CompShg","None",0,"TA","TA",864,"GasA","TA","Y","SBrkr",902,0,0,902,1,0,1,0,2,1,"TA",5,0,2,484,"TA","TA","Y",164,0,0,0,0,0,NA,6,2006,131000
910,60,"RL",149,12589,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,2005,2005,"Gable","CompShg","None",0,"Gd","TA",742,"GasA","Ex","Y","SBrkr",742,742,0,1484,0,0,2,1,3,1,"Gd",8,1,2,390,"TA","TA","Y",36,24,0,0,0,0,NA,6,2009,174000
911,90,"RL",80,11600,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Feedr","Duplex",5,5,1960,1960,"Gable","CompShg","BrkFace",361,"TA","TA",1105,"GasA","TA","Y","FuseA",1105,1169,0,2274,0,0,2,0,5,2,"TA",12,0,2,480,"TA","TA","Y",0,0,0,0,0,0,NA,1,2010,154300
912,20,"RL",NA,9286,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Mod","Norm","1Fam",5,7,1977,1989,"Gable","CompShg","None",0,"TA","TA",1268,"GasA","TA","Y","SBrkr",1268,0,0,1268,0,0,1,1,3,1,"Gd",5,0,1,252,"TA","TA","Y",173,0,0,0,0,0,NA,10,2009,143500
913,30,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1925,1950,"Gable","CompShg","None",0,"TA","TA",768,"GasA","TA","N","SBrkr",1015,0,0,1015,0,0,1,0,3,1,"TA",6,0,1,450,"TA","TA","Y",0,0,112,0,120,0,NA,7,2006,88000
914,90,"RH",82,6270,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","Norm","Duplex",5,6,1949,1950,"Gable","CompShg","None",0,"TA","TA",1001,"GasA","TA","N","FuseA",1001,1001,0,2002,0,0,2,0,4,2,"TA",8,0,3,871,"TA","TA","Y",0,0,0,0,0,0,NA,8,2007,145000
915,160,"FV",30,3000,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",6,5,2009,2009,"Gable","CompShg","Stone",76,"Gd","TA",612,"GasA","Ex","Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,0,2,528,"TA","TA","Y",0,234,0,0,0,0,NA,6,2009,173733
916,160,"RM",21,2001,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Twnhs",4,5,1970,1970,"Gable","CompShg","BrkFace",80,"TA","TA",546,"GasA","Fa","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,0,1,286,"TA","TA","Y",0,0,0,0,0,0,NA,1,2007,75000
917,20,"C (all)",50,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",2,3,1949,1950,"Gable","CompShg","None",0,"TA","TA",480,"GasA","TA","N","FuseA",480,0,0,480,1,0,0,0,1,1,"TA",4,0,1,308,"TA","TA","Y",0,0,0,0,0,0,NA,10,2006,35311
918,20,"RL",NA,17140,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,6,1956,1956,"Gable","CompShg","None",0,"TA","TA",1134,"GasA","Ex","Y","FuseA",1229,0,0,1229,0,0,1,0,3,1,"TA",6,0,1,284,"TA","TA","Y",0,0,0,0,0,0,NA,4,2009,135000
919,60,"RL",103,13125,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,5,1991,1991,"Gable","CompShg","None",0,"Gd","TA",1104,"GasA","Ex","Y","SBrkr",912,1215,0,2127,1,0,2,1,4,1,"Gd",8,1,3,833,"TA","TA","Y",72,192,224,0,0,0,NA,11,2007,238000
920,20,"RL",87,11029,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,8,1958,2002,"Hip","CompShg","None",0,"Ex","TA",1184,"GasA","Ex","Y","SBrkr",1414,0,0,1414,1,0,1,0,3,1,"TA",6,1,2,601,"TA","TA","Y",0,51,0,0,190,0,NA,5,2008,176500
921,60,"RL",70,8462,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1994,1994,"Gable","CompShg","BrkFace",105,"Gd","Gd",928,"GasA","Ex","Y","SBrkr",936,785,0,1721,0,1,2,1,3,1,"Gd",7,0,2,471,"TA","TA","Y",300,87,0,0,0,0,NA,7,2007,201000
922,90,"RL",67,8777,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","Duplex",5,7,1900,2003,"Gable","CompShg","None",0,"TA","TA",1272,"GasA","Gd","Y","SBrkr",1272,928,0,2200,2,0,2,2,4,2,"TA",9,0,0,0,NA,NA,"N",0,70,0,0,0,0,NA,9,2008,145900
923,20,"RL",65,10237,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","RRAn","1Fam",6,5,2005,2006,"Gable","CompShg","None",0,"Gd","TA",1316,"GasA","Ex","Y","SBrkr",1316,0,0,1316,0,0,2,0,3,1,"Gd",6,1,2,397,"TA","TA","Y",100,0,0,23,0,0,NA,10,2006,169990
924,120,"RL",50,8012,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",6,5,1993,1994,"Gable","CompShg","None",0,"Gd","TA",1604,"GasA","Ex","Y","SBrkr",1617,0,0,1617,1,0,2,0,2,1,"Gd",5,1,2,533,"TA","TA","Y",0,69,0,0,0,0,NA,7,2008,193000
925,20,"RL",79,10240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,6,1980,1980,"Gable","CompShg","BrkFace",157,"TA","Gd",1686,"GasA","TA","Y","SBrkr",1686,0,0,1686,1,0,2,0,3,1,"TA",7,1,2,612,"TA","TA","Y",384,131,0,0,0,0,NA,5,2006,207500
926,20,"RL",NA,15611,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,6,1977,1977,"Gable","CompShg","None",0,"TA","TA",1126,"GasA","TA","Y","SBrkr",1126,0,0,1126,0,1,2,0,3,1,"Ex",6,0,2,540,"TA","TA","Y",180,0,0,0,0,0,NA,3,2008,175000
927,60,"RL",93,11999,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2003,2004,"Hip","CompShg","BrkFace",340,"Gd","TA",1181,"GasA","Ex","Y","SBrkr",1234,1140,0,2374,0,0,2,1,4,1,"Ex",10,1,3,656,"TA","TA","Y",104,100,0,0,0,0,NA,5,2007,285000
928,60,"RL",NA,9900,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",7,5,1968,1968,"Gable","CompShg","BrkFace",342,"TA","TA",832,"GasA","Gd","Y","SBrkr",1098,880,0,1978,0,0,2,1,4,1,"TA",9,1,2,486,"TA","TA","Y",0,43,0,0,0,0,NA,4,2008,176000
929,20,"RL",NA,11838,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2001,2001,"Hip","CompShg","None",0,"Gd","TA",1753,"GasA","Ex","Y","SBrkr",1788,0,0,1788,0,0,2,0,3,1,"Ex",7,1,2,522,"TA","TA","Y",202,151,0,0,0,0,NA,6,2009,236500
930,60,"RL",NA,13006,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,5,1997,1997,"Gable","CompShg","BrkFace",285,"TA","TA",964,"GasA","Gd","Y","SBrkr",993,1243,0,2236,0,0,2,1,4,1,"Gd",8,1,2,642,"TA","TA","Y",0,0,0,0,0,0,NA,11,2006,222000
931,20,"RL",73,8925,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Norm","1Fam",8,5,2007,2007,"Gable","CompShg","None",0,"Gd","TA",1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,0,3,610,"TA","TA","Y",100,18,0,0,0,0,NA,7,2009,201000
932,20,"RL",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,6,1965,1965,"Gable","CompShg","None",0,"TA","TA",925,"GasA","Ex","Y","SBrkr",925,0,0,925,0,1,1,0,2,1,"TA",5,0,1,429,"TA","TA","Y",0,0,0,0,0,0,NA,7,2009,117500
933,20,"RL",84,11670,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","RRNn","1Fam",9,5,2006,2006,"Hip","CompShg","Stone",302,"Ex","TA",1905,"GasA","Ex","Y","SBrkr",1905,0,0,1905,0,0,2,0,3,1,"Ex",8,1,3,788,"TA","TA","Y",0,191,0,0,0,0,NA,3,2007,320000
934,20,"RL",63,8487,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Norm","1Fam",7,5,2004,2004,"Gable","CompShg","BrkFace",210,"Gd","TA",1500,"GasA","Ex","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,0,2,570,"TA","TA","Y",192,36,0,0,0,0,NA,8,2009,190000
935,20,"RL",313,27650,"Pave",NA,"IR2","HLS","AllPub","Inside","Mod","PosA","1Fam",7,7,1960,2007,"Flat","Tar&Grv","None",0,"TA","TA",585,"GasA","Ex","Y","SBrkr",2069,0,0,2069,1,0,2,0,4,1,"Gd",9,1,2,505,"TA","TA","Y",0,0,0,0,0,0,NA,11,2008,NA
936,30,"RL",52,5825,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,5,1926,1953,"Gable","CompShg","BrkFace",108,"TA","Gd",600,"GasA","Gd","Y","SBrkr",747,0,0,747,0,0,1,0,1,1,"TA",5,0,2,528,"TA","TA","Y",0,0,32,0,0,0,NA,6,2006,NA
937,20,"RL",67,10083,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2003,2003,"Gable","CompShg",NA,NA,"Gd","TA",1176,"GasA","Ex","Y","SBrkr",1200,0,0,1200,1,0,2,0,2,1,"Gd",5,0,2,555,"TA","TA","Y",0,41,0,0,0,0,NA,8,2009,NA
938,60,"RL",75,9675,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2005,2005,"Gable","CompShg","None",0,"Gd","TA",1113,"GasA","Ex","Y","SBrkr",1113,858,0,1971,0,0,2,1,3,1,"Gd",8,1,2,689,"TA","TA","Y",0,48,0,0,0,0,NA,2,2009,253000
939,60,"RL",73,8760,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2006,2006,"Gable","CompShg","None",0,"Gd","TA",1391,"GasA","Ex","Y","SBrkr",1391,571,0,1962,0,0,2,1,3,1,"Gd",7,0,3,868,"TA","TA","Y",0,90,0,0,0,0,NA,8,2006,239799
940,70,"RL",NA,24090,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,7,1940,1950,"Gable","CompShg","None",0,"TA","Gd",1032,"GasA","Ex","Y","SBrkr",1207,1196,0,2403,0,0,2,0,4,1,"TA",10,2,1,349,"TA","TA","Y",56,0,318,0,0,0,NA,6,2010,244400
941,90,"RL",55,12640,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","Duplex",6,5,1976,1976,"Gable","CompShg","None",0,"TA","TA",1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,4,2,"TA",8,0,2,574,"TA","TA","Y",40,0,0,0,0,0,NA,7,2006,150900
942,60,"RL",NA,8755,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","RRNn","1Fam",7,5,1999,1999,"Gable","CompShg","BrkFace",298,"Gd","TA",992,"GasA","Ex","Y","SBrkr",1022,1038,0,2060,1,0,2,1,3,1,"Gd",8,1,2,390,"TA","TA","Y",0,0,0,168,0,0,NA,6,2009,214000
943,90,"RL",42,7711,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","Duplex",4,3,1977,1977,"Gable","CompShg","None",0,"TA","TA",1440,"GasA","TA","Y","SBrkr",1440,0,0,1440,2,0,2,0,4,2,"TA",8,0,0,0,NA,NA,"N",321,0,0,0,0,0,NA,8,2007,150000
944,90,"RL",100,25000,"Pave",NA,"Reg","Low","AllPub","Inside","Gtl","Norm","Duplex",5,4,1967,1967,"Gable","CompShg","None",0,"TA","TA",1632,"GasA","TA","Y","SBrkr",1632,0,0,1632,0,0,2,0,4,2,"TA",8,0,2,576,"TA","TA","P",0,0,0,0,0,0,NA,6,2007,143000
